platform,source_file,product_id,search_keyword,model,title,price,rejection_reason,detail_status,product_url,description
joonggonara,medicube_booster_pro_products.csv,219676481,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 부스터프로(새상품),12345,가격 무효/자리표시,200,https://web.joongna.com/product/219676481,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 📢 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 메디큐브 부스터프로 새상품입니다 미사용이고 라벨도 제거안했습니다 올해 산건데 귀찮아서 안열어보다가 사용안할거같애서 내놓습니다 - 택포 21만원입니다 - 챗주세요"
joonggonara,medicube_booster_pro_products.csv,215976376,메디큐브 부스터 프로,BOOSTER_PRO,[홈케어 피부관리 끝판왕] 메디큐브 에이지알 부스터프로,450000,검색어 오탐/타제품,200,https://web.joongna.com/product/215976376,"메디큐브 유명한 두 제품 + 세럼 거래합니다. 홈쇼핑으로 구매한지 얼마 안돼서 사용을 거의 못 했는데 임신으로 뷰티 디바이스 모두 올리는 중이에요…ㅠㅠ 풀충전 해둬서 바로 사용하시면 돼요! -AGE-R Booster Pro 부스터프로 -Ultra Tune 울트라튠 40.68 -콜라겐 글로우 버블 세럼 (유통기한 2027.2.18) 사진과 같이 거의 새거고 박스랑 사용 설명서, C타입 충전라인 (미사용) 모두 포함되어 있습니다 홈케어 피부 관리에 관심 있으신 분들께 추천드려요🙂 - 처음 사용하시는 분들 보시면 좋을 메디큐브 공식 유튜브도 첨부해드립니다. 부스터프로 사용법 유튜브 링크 https://youtu.be/gGyTsrjwyTg?si=NdTzXSzpYlOp91aZ 울트라튠 사용법 유튜브 링크 https://youtu.be/r2SkTn-R9H8?si=49frTx75OZ1oAFNO - 직거래는 망원2동 주민센터 근처인 설병상점 (서울 마포구 방울내로7길 25) 앞에서 가능합니다. + 문고리 거래 가능 + 일반 택배만 가능 (반값은 박스 크기 때문에 안됨)"
joonggonara,minix_food_processor_products.csv,231865994,미닉스 음식물처리기,THE_PLENDER,원가이하) 풀무원 음식물처리기 +필터 총 5개 NEW 그린더 에어드라이 3L | 미닉스 더플랜더 락앤락 등,320000,검색어 오탐/타제품,not_requested,https://web.joongna.com/product/231865994,
joonggonara,minix_food_processor_products.csv,230426161,미닉스 음식물처리기,THE_PLENDER,미닉스 음식물처리기(사기계좌공유합니다.),1000,가격 무효/자리표시,200,https://web.joongna.com/product/230426161,미닉스 음식물처리기 사기꾼입니다. 중고나라 닉네임 찌게와국수 농협 3561371395823 예금주 고다연 닉네임 달리해서 계속 올리고 있을 수 있으니 조심하시길.. 더치트에 신고완료했으면 경찰서 신고 진행중입니다.
joonggonara,minix_food_processor_products.csv,230228139,미닉스 음식물처리기,THE_PLENDER,풍선공방 미닉스 음식물처리기 필터 3개,100,가격 무효/자리표시,200,https://web.joongna.com/product/230228139,필터3개 결재창 입니다
joonggonara,pulio_massage_products.csv,231176416,풀리오 마사지기,제품군 공통,풀리오 광사 마사지기,60000,빈 포장,200,https://web.joongna.com/product/231176416,본품과 설명서만 있습니다. 구매하고 거의 사용하지 않아 판매합니다.
joonggonara,pulio_massage_products.csv,228610805,풀리오 마사지기,N003,(정품 미개봉 새제품) 풀리오 목 어깨 마사지기 V3,1,가격 무효/자리표시,200,https://web.joongna.com/product/228610805,"(정품 미개봉 새제품) 풀리오 목 어깨 마사지기 V3 모델명/품번 × 색상: N003 × 다크퍼플 택배가능 직거래가능-부산 영도 방문수령 목과 어깨 마사지기 새 제품이에요. 박스 상태도 깨끗하고 미개봉 상품입니다. 목과 어깨 마사지를 위한 전문 마사지기로 효과 좋을 거예요! 가격조정없으니 구매하실분만 문의해주세요. 중고나라 거래내역보시면 계속거래 확인 되십니다. 발송후 중고거래 특성상 단순반품 발송후 주문취소 불가합니다. 제품명: 풀리오 목 어깨 마사지기 V3 (Pulio Neck & Shoulder Massager V3) 모델명: N003 제품규격: 320 x 170 x 170 mm | 1,360g 정격: DC 5V / 2A 배터리용량: 7.4V / 2,500mAh / 18.5Wh 제조자: Putian Comfier Technology Co., Ltd"
joonggonara,pulio_massage_products.csv,223400719,풀리오 마사지기,CALF_V2,풀리오 종아리 마사지기 V2 플리오,12345,가격 무효/자리표시,200,https://web.joongna.com/product/223400719,"미사용 단순개봉품 USB C타입 포트로 충전해서 사용하는 방식 선물 받았는데 종아리 불편감이 없고 사용하지 않아서 판매합니다 충전기, 충전케이블, 품질보증서, 설명서 포함 직거래, 택배(3000원추가), 반값택배(1800원추가) 가능합니다"
joonggonara,pulio_massage_products.csv,220464942,풀리오 마사지기,NECK_SHOULDER_V2,풀리오 목어깨 마사지기 V2,1000,가격 무효/자리표시,200,https://web.joongna.com/product/220464942,"아래 제품 사진은 제가 카메라로 직접 찍은 사진이며 사기와 저작권 도용 우려로 추가 사진 요청 받지 않습니다. 구매의사 확실하게 정하신분만 연락주시고 네고나 찔러보기, 쉽게 검색 가능한 상품 관련 정보 문의 대답안합니다. 직거래 : 부천 신중동역 랜드마크 푸르지오 시티 주차장이나 신중동역 4번 5번 출구 연결통로 직거래는 금방 출발 가능하실때 연락 부탁드리며 예약은 파토 확률이 높아 예약금 미리 입금 하셔야 받습니다. 택배 비용 : 일반 택배 4400원 / 반값 택배 불가 . . . 구매 : 2025년 7월 11일 현대카드M몰 사용 : 5회 사용 풀리오 목어깨 마사지기 V2 판매합니다. 구매하고 사용한지 몇 번 안되었지만 마찰로 인해 재질 특성상 보풀 존재합니다. 확대 촬영했으니 확인하시면 됩니다. 성격이 깔끔해서 샤워후에만 사용했으며 비흡연자입니다."
joonggonara,dyson_vacuum_products.csv,230957663,다이슨 청소기,V6,다이슨V6 + V7 플러피 무선청소기,155000,가격 이상치-복수상품,200,https://web.joongna.com/product/230957663,다이슨 무선청소기 두대입니다. -V7 (9만)배터리 호환 새거 장착 -V6 (6.5만) 소프트 헤드툴 깨끗히 세척한다고 했다가 원래색보다 물이 빠져있습니다. 두개다 아파트 정도는 무리 없이 청소가 가능하고요. 좀 더 쓰시다가 부족하면 호환 배터리 교체하시면 됩니다. 배송협의 다양한 구성품과 함께 편리하게 사용해보세요 사진에서 보이는 모든 구성품 포함되어 있어요 청소 효율을 높여줄 강력한 흡입력을 자랑합니다
joonggonara,dyson_vacuum_products.csv,230404897,다이슨 청소기,V15S,다이슨 프리미엄 디텍트 서브마린 물걸레+진공 무선청소기 V15S / 엘로니켈프리미엄 디텍트 서브마린 물걸레+진공 무,830000,가격 이상치-복수상품,200,https://web.joongna.com/product/230404897,"다이슨 프리미엄 디텍트 서브마린 물걸레+진공 무선청소기 V15S / 엘로니켈 프리미엄 디텍트 서브마린 물걸레+진공 무선청소기 V15S / 엘로니켈 혁신적인 기술력으로 많은 사랑을 받고 있는 다이슨 무선청소기입니다. 물청소 롤러 브러시가 액체, 오염 물질, 찌든 때를 동시에 닦아냅니다."
joonggonara,dyson_vacuum_products.csv,227199656,다이슨 청소기,V6,다이슨 v6 풀세트 미사용 무선청소기,120000,가격 이상치-복수상품,200,https://web.joongna.com/product/227199656,다이슨 V6 앱솔루트 무선청소기 풀세트입니다. - 다양한 툴을 제공하여 집안 곳곳을 청소하기 용이합니다 - 21.6v 새 배터리 교체 최대용량 12800 mAh 저용량이랑 비교불가 - 헤드툴 세트(미사용) 사진참조 - 먼지 필터세트(미사용) 박스에 미사용 모든 구성품이 포함되어 있습니다. 장안동 사무실 혹은 워커힐 직거래
joonggonara,dyson_vacuum_products.csv,222635838,다이슨 청소기,V15S,다이슨 프리미엄 디텍트 서브마린 물걸레+진공 무선청소기 V15S / 옐로니켈,700000,가격 이상치-복수상품,200,https://web.joongna.com/product/222635838,새 상품 입니다. 인터넷 가격 대비 싸게 판매합니다.
joonggonara,dyson_vacuum_products.csv,224510685,다이슨 청소기,V15S,다이슨 프리미엄 디텍트 서브마린 물걸레+진공 무선청소기 V15S / 엘로니켈,760000,가격 이상치-복수상품,200,https://web.joongna.com/product/224510685,"무선 청소기예요. 깔끔한 화이트 컬러로 어디든 잘 어울리고, 무선으로 사용하기 편리해요. 상태 좋은 제품입니다! 다이슨 V15s 디텍트 서브마린 (옐로/니켈) 물걸레 겸용 무선 청소기입니다 강력한 흡입력과 물걸레 기능이 결합되어 청소가 더욱 편리해요 세련된 디자인으로 집안 인테리어와도 잘 어울립니다 무선의 자유로움 속에서도 강력한 성능을 자랑합니다 정가는 1,035,000원입니다 새상품입니다 830000에 팝니다 직거래만 합니다 서울입니다"
joonggonara,dyson_vacuum_products.csv,222635838,다이슨 청소기,V15S,다이슨 프리미엄 디텍트 서브마린 물걸레+진공 무선청소기 V15S / 옐로니켈,700000,가격 이상치-복수상품,200,https://web.joongna.com/product/222635838,새 상품 입니다. 인터넷 가격 대비 싸게 판매합니다.
joonggonara,dyson_vacuum_products.csv,219889966,다이슨 청소기,SV23,다이슨 최상급 청소기 Gen5 디텍트 컴플리드 (블루/코퍼) SV23 판매합니다.,690000,가격 이상치-복수상품,200,https://web.joongna.com/product/219889966,"다이슨 최상급 청소기 Gen5 디텍트 컴플리드 (블루/코퍼) SV23 판매합니다. 얼마 사용하지 않았어요 해당 모델은 다이슨에서 가장 강하고 가장 좋은 청소기 라인업 모델 입니다. 최상급이에요 V12라인보다 상위에 있습니다. 색상: 블루 / 코퍼 모델: Gen5 Detect Complete (무선 스틱 청소기) 헤드에 레이저 감지(Detect) 기능 포함 → Fluffy Optic 클리너 헤드의 레이저 불빛으로 어두운 바닥에서도 미세 먼지까지 잘 보입니다. 정품 / 국내 정상 작동 상태 매우 좋음 모든 기능 정상 작동함 이전 모델인 V15 대비 Gen5의 강점 Dyson Gen5 Detect는 V15 Detect보다 레이저 조명이 더 밝고 넓은 범위의 먼지를 보여줌. 파워 버튼 방식 채택 → 트리거 방식보다 손가락/손목 부담 줄어듦. HEPA 전체 머신 필터링으로 미세 입자, 알레르기 유발 물질 차단 능력 향상됨. 배터리 효율 높아짐 / 약 최대 70분 사용 가능(모드 및 사용 환경에 따라 다름). 정품 스탠드 포함 구성품 완비 (헤드, 본체, 충전기 그리고 추가 툴) 보증기간 및 보증 관련 자료는 사진 참고 직거래 장소: 서울 동대문구 장안동 관심 있으신 분들은 연락 주세요! 🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨다이슨 Gen5 디텍트 컴플리트 (블루/코퍼)) SV2"
joonggonara,minix_food_processor_products.csv,227536262,미닉스 음식물처리기,THE_PLENDER_MAX,미닉스 더플렌더 max 3L 음식물처리기,850000,가격 이상치-복수상품,200,https://web.joongna.com/product/227536262,"미닉스 더플렌더 max 3L 음식물처리기 2대 850,000에 처분 합니다 1대씩 개별 판매 안되고 한번에 구매 하셔야 됩니다."
joonggonara,pulio_massage_products.csv,229245012,풀리오 마사지기,NECK_SHOULDER,급처)풀리오 마사지매트+손 마사지기+목 어깨 마사지기,180000,가격 이상치-복수상품,200,https://web.joongna.com/product/229245012,"풀리오 마사지매트 +손 마사지기+목 어깨 마사지기 입니다. 세 개 다 박스는 없으며, 개별 판매, 일괄 판매 다 하고 있습니다. 손 마사지기와 목 어깨 마사지기는 본품만 있습니다. ‼️이번주 금요일(6/5)까지 일괄 쿨거 시 18만원에 판매합니다!‼️ ❗️마사지매트 - 180,000원 ❗️손 마사지기 - 60,000원 ❗️목 어깨 마사지기 - 50,000원 ❗️일괄 - 290,000원"
joonggonara,pulio_massage_products.csv,228468128,풀리오 마사지기,CALF_V2,풀리오 목어깨 마사지기 V2 + 종아리 마사지기 V3,150000,가격 이상치-복수상품,200,https://web.joongna.com/product/228468128,부모님께 선물 드렸는데 2회 사용하고 아파서 사용 안하고 방치 하셔서 팝니다 구성품 다 있습니다 일괄 판매
joonggonara,pulio_massage_products.csv,225320911,풀리오 마사지기,BACK_PULLER,풀리오 허벅지 마사지기.백풀러 허리 마사지기 팝니다. [판매완료],180000,가격 이상치-복수상품,200,https://web.joongna.com/product/225320911,"1. 폴리오 허벅지 마사지기 - 박스 포장 그대로 미개봉 - 신제품 19만원이며, 15만에 팝니다. 2. 폴리오 허리 마사지기 - 1주일 사용했습니다. 깨끗하게 정상 작동 잘 됩니다. - 구성품 모두 있습니다. - 새제품 11만원인데, 6만원에 팝니다. 2개 일괄 구매시 18만원입니다. 택배비 제가 부담. 문의 : 일괄 판매완료"
